2026-02-17 23:15:59 | INFO     | mu_supervisor | Supervisor started — loop interval=30s
2026-02-18 23:14:52 | INFO     | mu_supervisor | Supervisor stopped by user (Ctrl+C)
2026-02-18 23:15:43 | INFO     | mu_supervisor | Supervisor started — loop interval=30s
2026-02-18 23:15:43 | WARNING  | mu_supervisor | Game window not found — will attempt relaunch
2026-02-18 23:15:43 | INFO     | mu_supervisor | Launching game from E:/HeroesMu/heroesMu.exe
2026-02-18 23:15:49 | INFO     | mu_supervisor | Clicking Start button at (1375, 765)
2026-02-18 23:16:09 | INFO     | mu_supervisor | Selecting server at (792, 518)
2026-02-18 23:16:13 | INFO     | mu_supervisor | Selecting sub-server at (957, 548)
2026-02-18 23:16:18 | INFO     | mu_supervisor | Clicking password field at (931, 574)
2026-02-18 23:16:26 | INFO     | mu_supervisor | Clicking OK at (931, 621)
2026-02-18 23:16:30 | INFO     | mu_supervisor | Clicking Connect at (1655, 973)
2026-02-18 23:16:32 | INFO     | mu_supervisor | Game window appeared (HWND=2428592) — login complete
2026-02-18 23:16:33 | INFO     | mu_supervisor | Stat distributor initialized: baseline level=0 (current=15)
2026-02-18 23:16:33 | INFO     | mu_supervisor | Level 15 — active spot: Lorencia (until 50)
2026-02-18 23:16:33 | INFO     | mu_supervisor | Walking to Lorencia spot (180, 127)
2026-02-18 23:16:33 | INFO     | mu_supervisor | Navigating to waypoint 1 (153, 127)
2026-02-18 23:16:33 | WARNING  | mu_supervisor | Step 1: could not read coordinates
2026-02-18 23:16:35 | INFO     | mu_supervisor | Step 2: pos=(140,133) target=(153,127) dist=14.3
2026-02-18 23:16:37 | INFO     | mu_supervisor | Step 3: pos=(143,131) target=(153,127) dist=10.8
2026-02-18 23:16:40 | INFO     | mu_supervisor | Step 4: pos=(146,129) target=(153,127) dist=7.3
2026-02-18 23:16:42 | INFO     | mu_supervisor | Step 5: pos=(149,127) target=(153,127) dist=4.0
2026-02-18 23:16:45 | INFO     | mu_supervisor | Step 6: pos=(152,126) target=(153,127) dist=1.4
2026-02-18 23:16:47 | INFO     | mu_supervisor | Step 7: pos=(154,127) target=(153,127) dist=1.0
2026-02-18 23:16:47 | INFO     | mu_supervisor | Reached waypoint 1!
2026-02-18 23:16:47 | INFO     | mu_supervisor | Navigating to waypoint 2 (154, 127)
2026-02-18 23:16:47 | INFO     | mu_supervisor | Step 8: pos=(154,127) target=(154,127) dist=0.0
2026-02-18 23:16:47 | INFO     | mu_supervisor | Reached waypoint 2!
2026-02-18 23:16:47 | INFO     | mu_supervisor | Navigating to spot (180, 127)
2026-02-18 23:16:48 | INFO     | mu_supervisor | Step 9: pos=(154,127) target=(180,127) dist=26.0
2026-02-18 23:16:50 | INFO     | mu_supervisor | Step 10: pos=(157,126) target=(180,127) dist=23.0
2026-02-18 23:16:53 | INFO     | mu_supervisor | Step 11: pos=(162,126) target=(180,127) dist=18.0
2026-02-18 23:16:55 | INFO     | mu_supervisor | Step 12: pos=(162,129) target=(180,127) dist=18.1
2026-02-18 23:16:57 | INFO     | mu_supervisor | Supervisor stopped by user (Ctrl+C)
2026-02-18 23:23:44 | INFO     | mu_supervisor | Supervisor started — loop interval=30s
2026-02-18 23:23:44 | WARNING  | mu_supervisor | Game window not found: No visible window matching 'HeroesMu'
2026-02-18 23:23:44 | WARNING  | mu_supervisor | Game window not found — will attempt relaunch
2026-02-18 23:23:44 | INFO     | mu_supervisor | Launching game from E:/HeroesMu/heroesMu.exe
2026-02-18 23:23:50 | INFO     | mu_supervisor | Clicking Start button at (1375, 765)
2026-02-18 23:24:10 | INFO     | mu_supervisor | Selecting server at (792, 518)
2026-02-18 23:24:15 | INFO     | mu_supervisor | Selecting sub-server at (957, 548)
2026-02-18 23:24:19 | INFO     | mu_supervisor | Clicking password field at (931, 574)
2026-02-18 23:24:27 | INFO     | mu_supervisor | Clicking OK at (931, 621)
2026-02-18 23:24:32 | INFO     | mu_supervisor | Clicking Connect at (1655, 973)
2026-02-18 23:24:33 | INFO     | mu_supervisor | Game window appeared (HWND=37162552) — login complete
2026-02-18 23:24:34 | INFO     | mu_supervisor | Stat distributor initialized: baseline level=0 (current=15)
2026-02-18 23:24:34 | INFO     | mu_supervisor | Level 15 — active spot: Lorencia (until 50)
2026-02-18 23:24:34 | INFO     | mu_supervisor | Walking to Lorencia spot (180, 127)
2026-02-18 23:24:34 | INFO     | mu_supervisor | Navigating to waypoint 1 (153, 127)
2026-02-18 23:24:34 | WARNING  | mu_supervisor | Step 1: could not read coordinates
2026-02-18 23:24:36 | INFO     | mu_supervisor | Step 2: pos=(166,127) target=(153,127) dist=13.0
2026-02-18 23:24:38 | INFO     | mu_supervisor | Step 3: pos=(163,127) target=(153,127) dist=10.0
2026-02-18 23:24:41 | INFO     | mu_supervisor | Step 4: pos=(160,127) target=(153,127) dist=7.0
2026-02-18 23:24:43 | INFO     | mu_supervisor | Step 5: pos=(157,127) target=(153,127) dist=4.0
2026-02-18 23:24:46 | INFO     | mu_supervisor | Step 6: pos=(154,127) target=(153,127) dist=1.0
2026-02-18 23:24:46 | INFO     | mu_supervisor | Reached waypoint 1!
2026-02-18 23:24:46 | INFO     | mu_supervisor | Navigating to waypoint 2 (154, 127)
2026-02-18 23:24:46 | INFO     | mu_supervisor | Step 7: pos=(154,127) target=(154,127) dist=0.0
2026-02-18 23:24:46 | INFO     | mu_supervisor | Reached waypoint 2!
2026-02-18 23:24:46 | INFO     | mu_supervisor | Navigating to spot (180, 127)
2026-02-18 23:24:46 | INFO     | mu_supervisor | Step 8: pos=(154,127) target=(180,127) dist=26.0
2026-02-18 23:24:49 | INFO     | mu_supervisor | Step 9: pos=(157,126) target=(180,127) dist=23.0
2026-02-18 23:24:51 | INFO     | mu_supervisor | Step 10: pos=(160,126) target=(180,127) dist=20.0
2026-02-18 23:24:53 | INFO     | mu_supervisor | Supervisor stopped by user (Ctrl+C)
2026-02-18 23:29:45 | INFO     | mu_supervisor | Supervisor started — loop interval=30s
2026-02-18 23:29:45 | WARNING  | mu_supervisor | Game window not found: No visible window matching 'HeroesMu'
2026-02-18 23:29:45 | WARNING  | mu_supervisor | Game window not found — will attempt relaunch
2026-02-18 23:29:45 | INFO     | mu_supervisor | Launching game from E:/HeroesMu/heroesMu.exe
2026-02-18 23:29:51 | INFO     | mu_supervisor | Clicking Start button at (1375, 765)
2026-02-18 23:30:11 | INFO     | mu_supervisor | Selecting server at (792, 518)
2026-02-18 23:30:16 | INFO     | mu_supervisor | Selecting sub-server at (957, 548)
2026-02-18 23:30:20 | INFO     | mu_supervisor | Clicking password field at (931, 574)
2026-02-18 23:30:22 | INFO     | mu_supervisor | Supervisor stopped by user (Ctrl+C)
2026-02-18 23:31:14 | INFO     | mu_supervisor | Supervisor started — loop interval=30s
2026-02-18 23:31:14 | WARNING  | mu_supervisor | Game window not found: No visible window matching 'HeroesMu'
2026-02-18 23:31:14 | WARNING  | mu_supervisor | Game window not found — will attempt relaunch
2026-02-18 23:31:14 | INFO     | mu_supervisor | Launching game from E:/HeroesMu/heroesMu.exe
2026-02-18 23:31:20 | INFO     | mu_supervisor | Clicking Start button at (1375, 765)
2026-02-18 23:31:45 | INFO     | mu_supervisor | Selecting server at (792, 518)
2026-02-18 23:31:49 | INFO     | mu_supervisor | Selecting sub-server at (957, 548)
2026-02-18 23:31:52 | INFO     | mu_supervisor | Clicking password field at (931, 574)
2026-02-18 23:31:57 | INFO     | mu_supervisor | Clicking OK at (931, 621)
2026-02-18 23:32:01 | INFO     | mu_supervisor | Clicking Connect at (1655, 973)
2026-02-18 23:32:03 | INFO     | mu_supervisor | Game window appeared (HWND=22810144) — login complete
2026-02-18 23:32:03 | INFO     | mu_supervisor | Stat distributor initialized: baseline level=0 (current=15)
2026-02-18 23:32:03 | INFO     | mu_supervisor | Level 15 — active spot: Lorencia (until 50)
2026-02-18 23:32:03 | INFO     | mu_supervisor | Walking to Lorencia spot (180, 127)
2026-02-18 23:32:03 | INFO     | mu_supervisor | Navigating to waypoint 1 (153, 127)
2026-02-18 23:32:03 | WARNING  | mu_supervisor | Step 1: could not read coordinates
2026-02-18 23:32:05 | INFO     | mu_supervisor | Step 2: pos=(163,126) target=(153,127) dist=10.0
2026-02-18 23:32:08 | INFO     | mu_supervisor | Step 3: pos=(160,127) target=(153,127) dist=7.0
2026-02-18 23:32:10 | INFO     | mu_supervisor | Step 4: pos=(157,127) target=(153,127) dist=4.0
2026-02-18 23:32:13 | INFO     | mu_supervisor | Step 5: pos=(154,127) target=(153,127) dist=1.0
2026-02-18 23:32:13 | INFO     | mu_supervisor | Reached waypoint 1!
2026-02-18 23:32:13 | INFO     | mu_supervisor | Navigating to waypoint 2 (154, 127)
2026-02-18 23:32:13 | INFO     | mu_supervisor | Step 6: pos=(154,127) target=(154,127) dist=0.0
2026-02-18 23:32:13 | INFO     | mu_supervisor | Reached waypoint 2!
2026-02-18 23:32:13 | INFO     | mu_supervisor | Navigating to spot (180, 127)
2026-02-18 23:32:13 | INFO     | mu_supervisor | Step 7: pos=(154,127) target=(180,127) dist=26.0
2026-02-18 23:32:15 | INFO     | mu_supervisor | Supervisor stopped by user (Ctrl+C)
2026-02-18 23:34:34 | INFO     | mu_supervisor | Supervisor started — loop interval=30s
2026-02-18 23:34:34 | WARNING  | mu_supervisor | Game window not found: No visible window matching 'HeroesMu'
2026-02-18 23:34:34 | WARNING  | mu_supervisor | Game window not found — will attempt relaunch
2026-02-18 23:34:34 | INFO     | mu_supervisor | Launching game from E:/HeroesMu/heroesMu.exe
2026-02-18 23:34:40 | INFO     | mu_supervisor | Clicking Start button at (1375, 765)
2026-02-18 23:35:05 | INFO     | mu_supervisor | Selecting server at (792, 518)
2026-02-18 23:35:10 | INFO     | mu_supervisor | Selecting sub-server at (957, 548)
2026-02-18 23:35:12 | INFO     | mu_supervisor | Clicking password field at (931, 574)
2026-02-18 23:35:17 | INFO     | mu_supervisor | Clicking OK at (931, 621)
2026-02-18 23:35:22 | INFO     | mu_supervisor | Clicking Connect at (1655, 973)
2026-02-18 23:35:25 | INFO     | mu_supervisor | Game window appeared (HWND=856418) — login complete
2026-02-18 23:35:25 | INFO     | mu_supervisor | Stat distributor initialized: baseline level=400 (current=400)
2026-02-18 23:35:25 | INFO     | mu_supervisor | Level 400 >= reset level 400 — resetting
2026-02-18 23:35:25 | INFO     | mu_supervisor | Sending /reset command
2026-02-18 23:35:28 | INFO     | mu_supervisor | Waiting 6s for disconnect
2026-02-18 23:35:34 | INFO     | mu_supervisor | Clicking Connect at (1655, 973)
2026-02-18 23:35:34 | INFO     | mu_supervisor | Waiting 10s for reconnect
2026-02-18 23:35:44 | INFO     | mu_supervisor | Stat distributor initialized: baseline level=0 (current=1)
2026-02-18 23:35:44 | INFO     | mu_supervisor | Level 1 — active spot: Lorencia (until 50)
2026-02-18 23:35:44 | INFO     | mu_supervisor | Walking to Lorencia spot (180, 127)
2026-02-18 23:35:44 | INFO     | mu_supervisor | Navigating to waypoint 1 (153, 127)
2026-02-18 23:35:44 | WARNING  | mu_supervisor | Step 1: could not read coordinates
2026-02-18 23:35:46 | WARNING  | mu_supervisor | Step 2: could not read coordinates
2026-02-18 23:35:47 | INFO     | mu_supervisor | Supervisor stopped by user (Ctrl+C)
2026-02-18 23:36:27 | INFO     | mu_supervisor | Supervisor started — loop interval=30s
2026-02-18 23:36:27 | WARNING  | mu_supervisor | Game window not found: No visible window matching 'HeroesMu'
2026-02-18 23:36:27 | WARNING  | mu_supervisor | Game window not found — will attempt relaunch
2026-02-18 23:36:27 | INFO     | mu_supervisor | Launching game from E:/HeroesMu/heroesMu.exe
2026-02-18 23:36:33 | INFO     | mu_supervisor | Clicking Start button at (1375, 765)
2026-02-18 23:36:58 | INFO     | mu_supervisor | Selecting server at (792, 518)
2026-02-18 23:37:02 | INFO     | mu_supervisor | Selecting sub-server at (957, 548)
2026-02-18 23:37:05 | INFO     | mu_supervisor | Clicking password field at (931, 574)
2026-02-18 23:37:10 | INFO     | mu_supervisor | Clicking OK at (931, 621)
2026-02-18 23:37:14 | INFO     | mu_supervisor | Clicking Connect at (1655, 973)
2026-02-18 23:37:18 | INFO     | mu_supervisor | Game window appeared (HWND=4132610) — login complete
2026-02-18 23:37:18 | INFO     | mu_supervisor | Stat distributor initialized: baseline level=0 (current=0)
2026-02-18 23:37:18 | INFO     | mu_supervisor | Level 0 — active spot: Lorencia (until 50)
2026-02-18 23:37:18 | INFO     | mu_supervisor | Walking to Lorencia spot (180, 127)
2026-02-18 23:37:18 | INFO     | mu_supervisor | Navigating to waypoint 1 (153, 127)
2026-02-18 23:37:18 | WARNING  | mu_supervisor | Step 1: could not read coordinates
2026-02-18 23:37:20 | WARNING  | mu_supervisor | Step 2: could not read coordinates
2026-02-18 23:37:22 | WARNING  | mu_supervisor | Step 3: could not read coordinates
2026-02-18 23:37:24 | WARNING  | mu_supervisor | Step 4: could not read coordinates
2026-02-18 23:37:26 | WARNING  | mu_supervisor | Step 5: could not read coordinates
2026-02-18 23:37:28 | WARNING  | mu_supervisor | Step 6: could not read coordinates
2026-02-18 23:37:29 | WARNING  | mu_supervisor | Step 7: could not read coordinates
2026-02-18 23:37:31 | WARNING  | mu_supervisor | Step 8: could not read coordinates
2026-02-18 23:37:33 | WARNING  | mu_supervisor | Step 9: could not read coordinates
2026-02-18 23:37:34 | INFO     | mu_supervisor | Supervisor stopped by user (Ctrl+C)
2026-02-18 23:38:35 | INFO     | mu_supervisor | Supervisor started — loop interval=30s
2026-02-18 23:38:35 | WARNING  | mu_supervisor | Game window not found: No visible window matching 'HeroesMu'
2026-02-18 23:38:35 | WARNING  | mu_supervisor | Game window not found — will attempt relaunch
2026-02-18 23:38:35 | INFO     | mu_supervisor | Launching game from E:/HeroesMu/heroesMu.exe
2026-02-18 23:38:41 | INFO     | mu_supervisor | Clicking Start button at (1375, 765)
2026-02-18 23:38:58 | INFO     | mu_supervisor | Supervisor stopped by user (Ctrl+C)
2026-02-18 23:39:02 | INFO     | mu_supervisor | Supervisor started — loop interval=30s
2026-02-18 23:39:02 | WARNING  | mu_supervisor | Game window not found: No visible window matching 'HeroesMu'
2026-02-18 23:39:02 | WARNING  | mu_supervisor | Game window not found — will attempt relaunch
2026-02-18 23:39:02 | INFO     | mu_supervisor | Launching game from E:/HeroesMu/heroesMu.exe
2026-02-18 23:39:08 | INFO     | mu_supervisor | Clicking Start button at (1375, 765)
2026-02-18 23:39:25 | INFO     | mu_supervisor | Supervisor stopped by user (Ctrl+C)
2026-02-18 23:59:23 | INFO     | mu_supervisor | Supervisor started — loop interval=30s
2026-02-18 23:59:23 | INFO     | mu_supervisor | Stat distributor initialized: baseline level=0 (current=15)
2026-02-18 23:59:23 | INFO     | mu_supervisor | Level 15 — active spot: Lorencia (until 50)
2026-02-18 23:59:23 | INFO     | mu_supervisor | Walking to Lorencia spot (180, 127)
2026-02-18 23:59:23 | INFO     | mu_supervisor | Navigating to waypoint 1 (153, 127)
2026-02-18 23:59:23 | WARNING  | mu_supervisor | Step 1: could not read coordinates
2026-02-18 23:59:25 | WARNING  | mu_supervisor | Step 2: could not read coordinates
2026-02-18 23:59:27 | WARNING  | mu_supervisor | Step 3: could not read coordinates
2026-02-18 23:59:29 | WARNING  | mu_supervisor | Step 4: could not read coordinates
2026-02-18 23:59:31 | WARNING  | mu_supervisor | Step 5: could not read coordinates
2026-02-18 23:59:31 | INFO     | mu_supervisor | Supervisor stopped by user (Ctrl+C)
2026-02-19 00:03:03 | INFO     | mu_supervisor | Supervisor started — loop interval=30s
2026-02-19 00:03:03 | WARNING  | mu_supervisor | Game window not found: No visible window matching 'HeroesMu'
2026-02-19 00:03:03 | WARNING  | mu_supervisor | Game window not found — will attempt relaunch
2026-02-19 00:03:03 | INFO     | mu_supervisor | Launching game from E:/HeroesMu/heroesMu.exe
2026-02-19 00:03:09 | INFO     | mu_supervisor | Step 1/6 [Start]: click at (1375, 765)
2026-02-19 00:03:35 | INFO     | mu_supervisor | Step 2/6 [Server]: click at (792, 518)
2026-02-19 00:03:40 | INFO     | mu_supervisor | Step 3/6 [Sub-server]: click at (957, 548)
2026-02-19 00:03:42 | INFO     | mu_supervisor | Step 4/6 [Password]: paste at (931, 574)
2026-02-19 00:03:47 | INFO     | mu_supervisor | Step 5/6 [OK]: click at (931, 621)
2026-02-19 00:03:52 | INFO     | mu_supervisor | Step 6/6 [Connect]: click at (1655, 973)
2026-02-19 00:03:55 | INFO     | mu_supervisor | Game window appeared (HWND=461126) — login complete
2026-02-19 00:03:55 | INFO     | mu_supervisor | Stat distributor initialized: baseline level=0 (current=1)
2026-02-19 00:03:55 | INFO     | mu_supervisor | Level 1 — active spot: Lorencia (until 50)
2026-02-19 00:03:55 | INFO     | mu_supervisor | Walking to Lorencia spot (180, 127)
2026-02-19 00:03:55 | INFO     | mu_supervisor | Navigating to waypoint 1 (153, 127)
2026-02-19 00:03:56 | INFO     | mu_supervisor | Step 1: pos=(150,128) target=(153,127) dist=3.2
2026-02-19 00:03:58 | INFO     | mu_supervisor | Step 2: pos=(153,126) target=(153,127) dist=1.0
2026-02-19 00:03:58 | INFO     | mu_supervisor | Reached waypoint 1!
2026-02-19 00:03:58 | INFO     | mu_supervisor | Navigating to waypoint 2 (154, 127)
2026-02-19 00:03:58 | INFO     | mu_supervisor | Step 3: pos=(153,126) target=(154,127) dist=1.4
2026-02-19 00:04:01 | INFO     | mu_supervisor | Step 4: pos=(155,127) target=(154,127) dist=1.0
2026-02-19 00:04:01 | INFO     | mu_supervisor | Reached waypoint 2!
2026-02-19 00:04:01 | INFO     | mu_supervisor | Navigating to spot (180, 127)
2026-02-19 00:04:01 | INFO     | mu_supervisor | Step 5: pos=(155,127) target=(180,127) dist=25.0
2026-02-19 00:04:04 | INFO     | mu_supervisor | Step 6: pos=(158,126) target=(180,127) dist=22.0
2026-02-19 00:04:06 | INFO     | mu_supervisor | Step 7: pos=(161,126) target=(180,127) dist=19.0
2026-02-19 00:04:08 | INFO     | mu_supervisor | Step 8: pos=(158,128) target=(180,127) dist=22.0
2026-02-19 00:04:11 | INFO     | mu_supervisor | Step 9: pos=(160,126) target=(180,127) dist=20.0
2026-02-19 00:04:13 | INFO     | mu_supervisor | Step 10: pos=(159,126) target=(180,127) dist=21.0
2026-02-19 00:04:16 | INFO     | mu_supervisor | Step 11: pos=(162,126) target=(180,127) dist=18.0
2026-02-19 00:04:18 | INFO     | mu_supervisor | Step 12: pos=(163,127) target=(180,127) dist=17.0
2026-02-19 00:04:21 | INFO     | mu_supervisor | Step 13: pos=(166,126) target=(180,127) dist=14.0
2026-02-19 00:04:23 | INFO     | mu_supervisor | Supervisor stopped by user (Ctrl+C)
2026-02-19 00:07:45 | INFO     | mu_supervisor | Supervisor started — loop interval=30s
2026-02-19 00:07:45 | WARNING  | mu_supervisor | Game window not found: No visible window matching 'HeroesMu'
2026-02-19 00:07:45 | WARNING  | mu_supervisor | Game window not found — will attempt relaunch
2026-02-19 00:07:45 | INFO     | mu_supervisor | Launching game from E:/HeroesMu/heroesMu.exe
2026-02-19 00:07:51 | INFO     | mu_supervisor | Step 1/6 [Start]: click at (1375, 765)
2026-02-19 00:08:17 | INFO     | mu_supervisor | Step 2/6 [Server]: click at (792, 518)
2026-02-19 00:08:22 | INFO     | mu_supervisor | Step 3/6 [Sub-server]: click at (957, 548)
2026-02-19 00:08:24 | INFO     | mu_supervisor | Step 4/6 [Password]: paste at (931, 574)
2026-02-19 00:08:29 | INFO     | mu_supervisor | Step 5/6 [OK]: click at (931, 621)
2026-02-19 00:08:34 | INFO     | mu_supervisor | Step 6/6 [Connect]: click at (1655, 973)
2026-02-19 00:08:38 | INFO     | mu_supervisor | Supervisor stopped by user (Ctrl+C)
2026-02-19 00:08:43 | INFO     | mu_supervisor | Supervisor started — loop interval=30s
2026-02-19 00:08:43 | WARNING  | mu_supervisor | Game window not found: No visible window matching 'HeroesMu'
2026-02-19 00:08:43 | WARNING  | mu_supervisor | Game window not found — will attempt relaunch
2026-02-19 00:08:43 | INFO     | mu_supervisor | Launching game from E:/HeroesMu/heroesMu.exe
2026-02-19 00:08:49 | INFO     | mu_supervisor | Step 1/6 [Start]: click at (1375, 765)
2026-02-19 00:09:15 | INFO     | mu_supervisor | Step 2/6 [Server]: click at (792, 518)
2026-02-19 00:09:20 | INFO     | mu_supervisor | Step 3/6 [Sub-server]: click at (957, 548)
2026-02-19 00:09:22 | INFO     | mu_supervisor | Step 4/6 [Password]: paste at (931, 574)
2026-02-19 00:09:27 | INFO     | mu_supervisor | Step 5/6 [OK]: click at (931, 621)
2026-02-19 00:09:32 | INFO     | mu_supervisor | Step 6/6 [Connect]: click at (1655, 973)
2026-02-19 00:09:35 | INFO     | mu_supervisor | Game window appeared (HWND=1052332) — login complete
2026-02-19 00:09:35 | INFO     | mu_supervisor | Stat distributor initialized: baseline level=0 (current=1)
2026-02-19 00:09:35 | INFO     | mu_supervisor | Post-reset distribution: 2000 points (400 levels x 5 pts/lvl)
2026-02-19 00:09:38 | INFO     | mu_supervisor | Sent /addstr: 200 total points
2026-02-19 00:09:43 | INFO     | mu_supervisor | Sent /addagi: 600 total points
2026-02-19 00:09:48 | INFO     | mu_supervisor | Sent /addvit: 200 total points
2026-02-19 00:09:52 | INFO     | mu_supervisor | Sent /addene: 1000 total points
2026-02-19 00:09:52 | INFO     | mu_supervisor | Post-reset distribution complete
2026-02-19 00:09:52 | INFO     | mu_supervisor | Level 1 — active spot: Lorencia (until 50)
2026-02-19 00:09:52 | INFO     | mu_supervisor | Walking to Lorencia spot (180, 127)
2026-02-19 00:09:52 | INFO     | mu_supervisor | Navigating to waypoint 1 (153, 127)
2026-02-19 00:09:53 | INFO     | mu_supervisor | Step 1: pos=(143,131) target=(153,127) dist=10.8
2026-02-19 00:09:55 | INFO     | mu_supervisor | Step 2: pos=(146,129) target=(153,127) dist=7.3
2026-02-19 00:09:57 | INFO     | mu_supervisor | Step 3: pos=(149,127) target=(153,127) dist=4.0
2026-02-19 00:10:00 | INFO     | mu_supervisor | Step 4: pos=(152,126) target=(153,127) dist=1.4
2026-02-19 00:10:02 | INFO     | mu_supervisor | Step 5: pos=(154,127) target=(153,127) dist=1.0
2026-02-19 00:10:02 | INFO     | mu_supervisor | Reached waypoint 1!
2026-02-19 00:10:02 | INFO     | mu_supervisor | Navigating to waypoint 2 (154, 127)
2026-02-19 00:10:03 | INFO     | mu_supervisor | Step 6: pos=(154,127) target=(154,127) dist=0.0
2026-02-19 00:10:03 | INFO     | mu_supervisor | Reached waypoint 2!
2026-02-19 00:10:03 | INFO     | mu_supervisor | Navigating to spot (180, 127)
2026-02-19 00:10:03 | INFO     | mu_supervisor | Step 7: pos=(154,127) target=(180,127) dist=26.0
2026-02-19 00:10:05 | INFO     | mu_supervisor | Step 8: pos=(157,126) target=(180,127) dist=23.0
2026-02-19 00:10:08 | INFO     | mu_supervisor | Step 9: pos=(160,126) target=(180,127) dist=20.0
2026-02-19 00:10:10 | INFO     | mu_supervisor | Step 10: pos=(163,126) target=(180,127) dist=17.0
2026-02-19 00:10:13 | INFO     | mu_supervisor | Step 11: pos=(166,126) target=(180,127) dist=14.0
2026-02-19 00:10:15 | INFO     | mu_supervisor | Step 12: pos=(170,128) target=(180,127) dist=10.0
2026-02-19 00:10:18 | INFO     | mu_supervisor | Step 13: pos=(171,126) target=(180,127) dist=9.1
2026-02-19 00:10:20 | INFO     | mu_supervisor | Step 14: pos=(174,126) target=(180,127) dist=6.1
2026-02-19 00:10:23 | INFO     | mu_supervisor | Step 15: pos=(176,126) target=(180,127) dist=4.1
2026-02-19 00:10:25 | INFO     | mu_supervisor | Step 16: pos=(176,126) target=(180,127) dist=4.1
2026-02-19 00:10:25 | INFO     | mu_supervisor | Stuck count: 1/3
2026-02-19 00:10:28 | INFO     | mu_supervisor | Step 17: pos=(179,126) target=(180,127) dist=1.4
2026-02-19 00:10:30 | WARNING  | mu_supervisor | Step 18: could not read coordinates
2026-02-19 00:10:32 | INFO     | mu_supervisor | Step 19: pos=(179,126) target=(180,127) dist=1.4
2026-02-19 00:10:32 | INFO     | mu_supervisor | Stuck count: 1/3
2026-02-19 00:10:34 | INFO     | mu_supervisor | Step 20: pos=(183,128) target=(180,127) dist=3.2
2026-02-19 00:10:37 | INFO     | mu_supervisor | Step 21: pos=(182,128) target=(180,127) dist=2.2
2026-02-19 00:10:39 | INFO     | mu_supervisor | Step 22: pos=(179,127) target=(180,127) dist=1.0
2026-02-19 00:10:39 | INFO     | mu_supervisor | Reached spot!
2026-02-19 00:10:40 | INFO     | mu_supervisor | Farming at Lorencia — holding right-click until level 50
2026-02-19 00:11:10 | INFO     | mu_supervisor | Farming at Lorencia — level 10 / 50
2026-02-19 00:11:40 | INFO     | mu_supervisor | Farming at Lorencia — level 10 / 50
2026-02-19 00:11:51 | INFO     | mu_supervisor | Released right-click
2026-02-19 00:11:51 | INFO     | mu_supervisor | Supervisor stopped by user (Ctrl+C)
2026-02-19 00:12:27 | INFO     | mu_supervisor | Supervisor started — loop interval=30s
2026-02-19 00:12:27 | WARNING  | mu_supervisor | Game window not found: No visible window matching 'HeroesMu'
2026-02-19 00:12:27 | WARNING  | mu_supervisor | Game window not found — will attempt relaunch
2026-02-19 00:12:27 | INFO     | mu_supervisor | Launching game from E:/HeroesMu/heroesMu.exe
2026-02-19 00:12:33 | INFO     | mu_supervisor | Step 1/6 [Start]: click at (1375, 765)
2026-02-19 00:12:59 | INFO     | mu_supervisor | Step 2/6 [Server]: click at (792, 518)
2026-02-19 00:13:04 | INFO     | mu_supervisor | Step 3/6 [Sub-server]: click at (957, 548)
2026-02-19 00:13:06 | INFO     | mu_supervisor | Step 4/6 [Password]: paste at (931, 574)
2026-02-19 00:13:11 | INFO     | mu_supervisor | Step 5/6 [OK]: click at (931, 621)
2026-02-19 00:13:16 | INFO     | mu_supervisor | Step 6/6 [Connect]: click at (1655, 973)
2026-02-19 00:13:20 | INFO     | mu_supervisor | Game window appeared (HWND=3608786) — login complete
2026-02-19 00:13:20 | INFO     | mu_supervisor | Stat distributor initialized: baseline level=0 (current=10)
2026-02-19 00:13:20 | INFO     | mu_supervisor | Level 10 — active spot: Lorencia (until 50)
2026-02-19 00:13:20 | INFO     | mu_supervisor | Walking to Lorencia spot (180, 127)
2026-02-19 00:13:20 | INFO     | mu_supervisor | Navigating to waypoint 1 (153, 127)
2026-02-19 00:13:20 | INFO     | mu_supervisor | Step 1: pos=(135,125) target=(153,127) dist=18.1
2026-02-19 00:13:22 | INFO     | mu_supervisor | Step 2: pos=(138,125) target=(153,127) dist=15.1
2026-02-19 00:13:25 | INFO     | mu_supervisor | Step 3: pos=(141,125) target=(153,127) dist=12.2
2026-02-19 00:13:27 | INFO     | mu_supervisor | Step 4: pos=(144,125) target=(153,127) dist=9.2
2026-02-19 00:13:30 | INFO     | mu_supervisor | Step 5: pos=(147,126) target=(153,127) dist=6.1
2026-02-19 00:13:32 | INFO     | mu_supervisor | Step 6: pos=(150,126) target=(153,127) dist=3.2
2026-02-19 00:13:35 | INFO     | mu_supervisor | Step 7: pos=(153,126) target=(153,127) dist=1.0
2026-02-19 00:13:35 | INFO     | mu_supervisor | Reached waypoint 1!
2026-02-19 00:13:35 | INFO     | mu_supervisor | Navigating to waypoint 2 (154, 127)
2026-02-19 00:13:35 | INFO     | mu_supervisor | Step 8: pos=(153,126) target=(154,127) dist=1.4
2026-02-19 00:13:37 | INFO     | mu_supervisor | Step 9: pos=(155,127) target=(154,127) dist=1.0
2026-02-19 00:13:37 | INFO     | mu_supervisor | Reached waypoint 2!
2026-02-19 00:13:37 | INFO     | mu_supervisor | Navigating to spot (180, 127)
